# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-10 17:07:34 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01554000 Susquehanna River at Sunbury, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01554000
#            TS   parameter     statistic     Description
#        119098       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119098_00060_00003	119098_00060_00003_cd
USGS	01554000	1949-01-17	31300	A
USGS	01554000	1949-01-18	28500	A
USGS	01554000	1949-01-19	28100	A
USGS	01554000	1949-01-20	30700	A
USGS	01554000	1949-01-21	31400	A
USGS	01554000	1949-01-22	33600	A
USGS	01554000	1949-01-23	33100	A
USGS	01554000	1949-01-24	31700	A
USGS	01554000	1949-01-25	33600	A
USGS	01554000	1949-01-26	43600	A
USGS	01554000	1949-01-27	55600	A
USGS	01554000	1949-01-28	62200	A
USGS	01554000	1949-01-29	71800	A
USGS	01554000	1949-01-30	80200	A
USGS	01554000	1949-01-31	69400	A
USGS	01554000	1949-02-01	54600	A
USGS	01554000	1949-02-02	45700	A
USGS	01554000	1949-02-03	37900	A
USGS	01554000	1949-02-04	33600	A
USGS	01554000	1949-02-05	31000	A
USGS	01554000	1949-02-06	28700	A
USGS	01554000	1949-02-07	26600	A
USGS	01554000	1949-02-08	25500	A
USGS	01554000	1949-02-09	24200	A
USGS	01554000	1949-02-10	23300	A
USGS	01554000	1949-02-11	22600	A
USGS	01554000	1949-02-12	21400	A
USGS	01554000	1949-02-13	19600	A
USGS	01554000	1949-02-14	18800	A
USGS	01554000	1949-02-15	20800	A
USGS	01554000	1949-02-16	39700	A
USGS	01554000	1949-02-17	76800	A
USGS	01554000	1949-02-18	81800	A
USGS	01554000	1949-02-19	64800	A
USGS	01554000	1949-02-20	53500	A
USGS	01554000	1949-02-21	48700	A
USGS	01554000	1949-02-22	45400	A
USGS	01554000	1949-02-23	45800	A
USGS	01554000	1949-02-24	51200	A
USGS	01554000	1949-02-25	56300	A
USGS	01554000	1949-02-26	54100	A
USGS	01554000	1949-02-27	52900	A
USGS	01554000	1949-02-28	50500	A
USGS	01554000	1949-03-01	45400	A
USGS	01554000	1949-03-02	39700	A
USGS	01554000	1949-03-03	35500	A
USGS	01554000	1949-03-04	32000	A
USGS	01554000	1949-03-05	29400	A
USGS	01554000	1949-03-06	29400	A
USGS	01554000	1949-03-07	38000	A
USGS	01554000	1949-03-08	54200	A
USGS	01554000	1949-03-09	51600	A
USGS	01554000	1949-03-10	43600	A
USGS	01554000	1949-03-11	39000	A
USGS	01554000	1949-03-12	36400	A
USGS	01554000	1949-03-13	33800	A
USGS	01554000	1949-03-14	30600	A
USGS	01554000	1949-03-15	27800	A
USGS	01554000	1949-03-16	25900	A
USGS	01554000	1949-03-17	24800	A
USGS	01554000	1949-03-18	23400	A
USGS	01554000	1949-03-19	21600	A
USGS	01554000	1949-03-20	20000	A
USGS	01554000	1949-03-21	18400	A
USGS	01554000	1949-03-22	17300	A
USGS	01554000	1949-03-23	17200	A
USGS	01554000	1949-03-24	19000	A
USGS	01554000	1949-03-25	24800	A
USGS	01554000	1949-03-26	30400	A
USGS	01554000	1949-03-27	29400	A
USGS	01554000	1949-03-28	28000	A
USGS	01554000	1949-03-29	27400	A
USGS	01554000	1949-03-30	27000	A
USGS	01554000	1949-03-31	25500	A
USGS	01554000	1949-04-01	25400	A
USGS	01554000	1949-04-02	31100	A
USGS	01554000	1949-04-03	38200	A
USGS	01554000	1949-04-04	37800	A
USGS	01554000	1949-04-05	34100	A
USGS	01554000	1949-04-06	31800	A
USGS	01554000	1949-04-07	34100	A
USGS	01554000	1949-04-08	39400	A
USGS	01554000	1949-04-09	48600	A
USGS	01554000	1949-04-10	48600	A
USGS	01554000	1949-04-11	43200	A
USGS	01554000	1949-04-12	37600	A
USGS	01554000	1949-04-13	33400	A
USGS	01554000	1949-04-14	44100	A
USGS	01554000	1949-04-15	64900	A
USGS	01554000	1949-04-16	59300	A
USGS	01554000	1949-04-17	52300	A
USGS	01554000	1949-04-18	46900	A
USGS	01554000	1949-04-19	45600	A
USGS	01554000	1949-04-20	47500	A
USGS	01554000	1949-04-21	44000	A
USGS	01554000	1949-04-22	39400	A
USGS	01554000	1949-04-23	38800	A
USGS	01554000	1949-04-24	40800	A
USGS	01554000	1949-04-25	43600	A
USGS	01554000	1949-04-26	43000	A
USGS	01554000	1949-04-27	40400	A
USGS	01554000	1949-04-28	36900	A
USGS	01554000	1949-04-29	33900	A
USGS	01554000	1949-04-30	33100	A
USGS	01554000	1949-05-01	30400	A
USGS	01554000	1949-05-02	28100	A
USGS	01554000	1949-05-03	30000	A
USGS	01554000	1949-05-04	31400	A
USGS	01554000	1949-05-05	28000	A
USGS	01554000	1949-05-06	25700	A
USGS	01554000	1949-05-07	30700	A
USGS	01554000	1949-05-08	35000	A
USGS	01554000	1949-05-09	31300	A
USGS	01554000	1949-05-10	27700	A
USGS	01554000	1949-05-11	23700	A
USGS	01554000	1949-05-12	20300	A
USGS	01554000	1949-05-13	18200	A
USGS	01554000	1949-05-14	16400	A
USGS	01554000	1949-05-15	15300	A
USGS	01554000	1949-05-16	14100	A
USGS	01554000	1949-05-17	12900	A
USGS	01554000	1949-05-18	13000	A
USGS	01554000	1949-05-19	12500	A
USGS	01554000	1949-05-20	14500	A
USGS	01554000	1949-05-21	36500	A
USGS	01554000	1949-05-22	46800	A
USGS	01554000	1949-05-23	45400	A
USGS	01554000	1949-05-24	42400	A
USGS	01554000	1949-05-25	42400	A
USGS	01554000	1949-05-26	40900	A
USGS	01554000	1949-05-27	37800	A
USGS	01554000	1949-05-28	34500	A
USGS	01554000	1949-05-29	30400	A
USGS	01554000	1949-05-30	26900	A
USGS	01554000	1949-05-31	23900	A
USGS	01554000	1949-06-01	20400	A
USGS	01554000	1949-06-02	18200	A
USGS	01554000	1949-06-03	16000	A
USGS	01554000	1949-06-04	14400	A
USGS	01554000	1949-06-05	12800	A
USGS	01554000	1949-06-06	11600	A
USGS	01554000	1949-06-07	10500	A
USGS	01554000	1949-06-08	9390	A
USGS	01554000	1949-06-09	8420	A
USGS	01554000	1949-06-10	7840	A
USGS	01554000	1949-06-11	7280	A
USGS	01554000	1949-06-12	7050	A
USGS	01554000	1949-06-13	6750	A
USGS	01554000	1949-06-14	6750	A
USGS	01554000	1949-06-15	6980	A
USGS	01554000	1949-06-16	6030	A
USGS	01554000	1949-06-17	5620	A
USGS	01554000	1949-06-18	5360	A
USGS	01554000	1949-06-19	5420	A
USGS	01554000	1949-06-20	5360	A
USGS	01554000	1949-06-21	5100	A
USGS	01554000	1949-06-22	4920	A
USGS	01554000	1949-06-23	4680	A
USGS	01554000	1949-06-24	4440	A
USGS	01554000	1949-06-25	4800	A
USGS	01554000	1949-06-26	5560	A
USGS	01554000	1949-06-27	6310	A
USGS	01554000	1949-06-28	5360	A
USGS	01554000	1949-06-29	4920	A
USGS	01554000	1949-06-30	5890	A
USGS	01554000	1949-07-01	5490	A
USGS	01554000	1949-07-02	4980	A
USGS	01554000	1949-07-03	4500	A
USGS	01554000	1949-07-04	4120	A
USGS	01554000	1949-07-05	3900	A
USGS	01554000	1949-07-06	3750	A
USGS	01554000	1949-07-07	3600	A
USGS	01554000	1949-07-08	3400	A
USGS	01554000	1949-07-09	3320	A
USGS	01554000	1949-07-10	3270	A
USGS	01554000	1949-07-11	3600	A
USGS	01554000	1949-07-12	3800	A
USGS	01554000	1949-07-13	3650	A
USGS	01554000	1949-07-14	3450	A
USGS	01554000	1949-07-15	3220	A
USGS	01554000	1949-07-16	3040	A
USGS	01554000	1949-07-17	3040	A
USGS	01554000	1949-07-18	3180	A
USGS	01554000	1949-07-19	3450	A
USGS	01554000	1949-07-20	3360	A
USGS	01554000	1949-07-21	3320	A
USGS	01554000	1949-07-22	3320	A
USGS	01554000	1949-07-23	3180	A
USGS	01554000	1949-07-24	3140	A
USGS	01554000	1949-07-25	2960	A
USGS	01554000	1949-07-26	2800	A
USGS	01554000	1949-07-27	2720	A
USGS	01554000	1949-07-28	2840	A
USGS	01554000	1949-07-29	2880	A
USGS	01554000	1949-07-30	3180	A
USGS	01554000	1949-07-31	3180	A
USGS	01554000	1949-08-01	3400	A
USGS	01554000	1949-08-02	3270	A
USGS	01554000	1949-08-03	3270	A
USGS	01554000	1949-08-04	3670	A
USGS	01554000	1949-08-05	5160	A
USGS	01554000	1949-08-06	5160	A
USGS	01554000	1949-08-07	4170	A
USGS	01554000	1949-08-08	3600	A
USGS	01554000	1949-08-09	3220	A
USGS	01554000	1949-08-10	2920	A
USGS	01554000	1949-08-11	2720	A
USGS	01554000	1949-08-12	2680	A
USGS	01554000	1949-08-13	3500	A
USGS	01554000	1949-08-14	3360	A
USGS	01554000	1949-08-15	2760	A
USGS	01554000	1949-08-16	2800	A
USGS	01554000	1949-08-17	2840	A
USGS	01554000	1949-08-18	3140	A
USGS	01554000	1949-08-19	3450	A
USGS	01554000	1949-08-20	3400	A
USGS	01554000	1949-08-21	3320	A
USGS	01554000	1949-08-22	3220	A
USGS	01554000	1949-08-23	2880	A
USGS	01554000	1949-08-24	2640	A
USGS	01554000	1949-08-25	2400	A
USGS	01554000	1949-08-26	2320	A
USGS	01554000	1949-08-27	2200	A
USGS	01554000	1949-08-28	2100	A
USGS	01554000	1949-08-29	2830	A
USGS	01554000	1949-08-30	6700	A
USGS	01554000	1949-08-31	5960	A
USGS	01554000	1949-09-01	6310	A
USGS	01554000	1949-09-02	11500	A
USGS	01554000	1949-09-03	10300	A
USGS	01554000	1949-09-04	8000	A
USGS	01554000	1949-09-05	6170	A
USGS	01554000	1949-09-06	5230	A
USGS	01554000	1949-09-07	4680	A
USGS	01554000	1949-09-08	4000	A
USGS	01554000	1949-09-09	3750	A
USGS	01554000	1949-09-10	3550	A
USGS	01554000	1949-09-11	3400	A
USGS	01554000	1949-09-12	3180	A
USGS	01554000	1949-09-13	3140	A
USGS	01554000	1949-09-14	3320	A
USGS	01554000	1949-09-15	3450	A
USGS	01554000	1949-09-16	3550	A
USGS	01554000	1949-09-17	3450	A
USGS	01554000	1949-09-18	3400	A
USGS	01554000	1949-09-19	3270	A
USGS	01554000	1949-09-20	3650	A
USGS	01554000	1949-09-21	3700	A
USGS	01554000	1949-09-22	3550	A
USGS	01554000	1949-09-23	4390	A
USGS	01554000	1949-09-24	6450	A
USGS	01554000	1949-09-25	6600	A
USGS	01554000	1949-09-26	5890	A
USGS	01554000	1949-09-27	5560	A
USGS	01554000	1949-09-28	5890	A
USGS	01554000	1949-09-29	6600	A
USGS	01554000	1949-09-30	7050	A
USGS	01554000	1949-10-01	7120	A
USGS	01554000	1949-10-02	7120	A
USGS	01554000	1949-10-03	9390	A
USGS	01554000	1949-10-04	9660	A
USGS	01554000	1949-10-05	8680	A
USGS	01554000	1949-10-06	7440	A
USGS	01554000	1949-10-07	6750	A
USGS	01554000	1949-10-08	6310	A
USGS	01554000	1949-10-09	6310	A
USGS	01554000	1949-10-10	6310	A
USGS	01554000	1949-10-11	6030	A
USGS	01554000	1949-10-12	5820	A
USGS	01554000	1949-10-13	5560	A
USGS	01554000	1949-10-14	5300	A
USGS	01554000	1949-10-15	5160	A
USGS	01554000	1949-10-16	4920	A
USGS	01554000	1949-10-17	5040	A
USGS	01554000	1949-10-18	4980	A
USGS	01554000	1949-10-19	4920	A
USGS	01554000	1949-10-20	4800	A
USGS	01554000	1949-10-21	4680	A
USGS	01554000	1949-10-22	4620	A
USGS	01554000	1949-10-23	4440	A
USGS	01554000	1949-10-24	4340	A
USGS	01554000	1949-10-25	4060	A
USGS	01554000	1949-10-26	4060	A
USGS	01554000	1949-10-27	4390	A
USGS	01554000	1949-10-28	4440	A
USGS	01554000	1949-10-29	4340	A
USGS	01554000	1949-10-30	4440	A
USGS	01554000	1949-10-31	5160	A
USGS	01554000	1949-11-01	6980	A
USGS	01554000	1949-11-02	7120	A
USGS	01554000	1949-11-03	7120	A
USGS	01554000	1949-11-04	7120	A
USGS	01554000	1949-11-05	7520	A
USGS	01554000	1949-11-06	7520	A
USGS	01554000	1949-11-07	7280	A
USGS	01554000	1949-11-08	7050	A
USGS	01554000	1949-11-09	7360	A
USGS	01554000	1949-11-10	8000	A
USGS	01554000	1949-11-11	7600	A
USGS	01554000	1949-11-12	7120	A
USGS	01554000	1949-11-13	6750	A
USGS	01554000	1949-11-14	7440	A
USGS	01554000	1949-11-15	9660	A
USGS	01554000	1949-11-16	10400	A
USGS	01554000	1949-11-17	13900	A
USGS	01554000	1949-11-18	15300	A
USGS	01554000	1949-11-19	13600	A
USGS	01554000	1949-11-20	12000	A
USGS	01554000	1949-11-21	11200	A
USGS	01554000	1949-11-22	10700	A
USGS	01554000	1949-11-23	10400	A
USGS	01554000	1949-11-24	11000	A
USGS	01554000	1949-11-25	10700	A
USGS	01554000	1949-11-26	9940	A
USGS	01554000	1949-11-27	9390	A
USGS	01554000	1949-11-28	8850	A
USGS	01554000	1949-11-29	9300	A
USGS	01554000	1949-11-30	9480	A
USGS	01554000	1949-12-01	9390	A
USGS	01554000	1949-12-02	10100	A
USGS	01554000	1949-12-03	12300	A
USGS	01554000	1949-12-04	12200	A
USGS	01554000	1949-12-05	11000	A
USGS	01554000	1949-12-06	10000	A
USGS	01554000	1949-12-07	9210	A
USGS	01554000	1949-12-08	9120	A
USGS	01554000	1949-12-09	9120	A
USGS	01554000	1949-12-10	8340	A
USGS	01554000	1949-12-11	7280	A
USGS	01554000	1949-12-12	7520	A
USGS	01554000	1949-12-13	15500	A
USGS	01554000	1949-12-14	38400	A
USGS	01554000	1949-12-15	62000	A
USGS	01554000	1949-12-16	53400	A
USGS	01554000	1949-12-17	37600	A
USGS	01554000	1949-12-18	28100	A
USGS	01554000	1949-12-19	25400	A
USGS	01554000	1949-12-20	25400	A
USGS	01554000	1949-12-21	26000	A
USGS	01554000	1949-12-22	27000	A
USGS	01554000	1949-12-23	27800	A
USGS	01554000	1949-12-24	35000	A
USGS	01554000	1949-12-25	34800	A
USGS	01554000	1949-12-26	32900	A
USGS	01554000	1949-12-27	47900	A
USGS	01554000	1949-12-28	56800	A
USGS	01554000	1949-12-29	58800	A
USGS	01554000	1949-12-30	55600	A
USGS	01554000	1949-12-31	45700	A
USGS	01554000	1950-01-01	36600	A
USGS	01554000	1950-01-02	30700	A
USGS	01554000	1950-01-03	28000	A
USGS	01554000	1950-01-04	29600	A
USGS	01554000	1950-01-05	34600	A
USGS	01554000	1950-01-06	45100	A
USGS	01554000	1950-01-07	82900	A
USGS	01554000	1950-01-08	119000	A
USGS	01554000	1950-01-09	100000	A
USGS	01554000	1950-01-10	73600	A
USGS	01554000	1950-01-11	75200	A
USGS	01554000	1950-01-12	92200	A
USGS	01554000	1950-01-13	84100	A
USGS	01554000	1950-01-14	67500	A
USGS	01554000	1950-01-15	58700	A
USGS	01554000	1950-01-16	53000	A
USGS	01554000	1950-01-17	47500	A
USGS	01554000	1950-01-18	41800	A
USGS	01554000	1950-01-19	38400	A
USGS	01554000	1950-01-20	33600	A
USGS	01554000	1950-01-21	29000	A
USGS	01554000	1950-01-22	25500	A
USGS	01554000	1950-01-23	23700	A
USGS	01554000	1950-01-24	22500	A
USGS	01554000	1950-01-25	23800	A
USGS	01554000	1950-01-26	29700	A
USGS	01554000	1950-01-27	38400	A
USGS	01554000	1950-01-28	40300	A
USGS	01554000	1950-01-29	37300	A
USGS	01554000	1950-01-30	34300	A
USGS	01554000	1950-01-31	32700	A
USGS	01554000	1950-02-01	32700	A
USGS	01554000	1950-02-02	31800	A
USGS	01554000	1950-02-03	31000	A
USGS	01554000	1950-02-04	29900	A
USGS	01554000	1950-02-05	28300	A
USGS	01554000	1950-02-06	26400	A
USGS	01554000	1950-02-07	24200	A
USGS	01554000	1950-02-08	22100	A
USGS	01554000	1950-02-09	21400	A
USGS	01554000	1950-02-10	23000	A
USGS	01554000	1950-02-11	23900	A
USGS	01554000	1950-02-12	26100	A
USGS	01554000	1950-02-13	28500	A
USGS	01554000	1950-02-14	33600	A
USGS	01554000	1950-02-15	49400	A
USGS	01554000	1950-02-16	67600	A
USGS	01554000	1950-02-17	63200	A
USGS	01554000	1950-02-18	54600	A
USGS	01554000	1950-02-19	46800	A
USGS	01554000	1950-02-20	41200	A
USGS	01554000	1950-02-21	33900	A
USGS	01554000	1950-02-22	29600	A
USGS	01554000	1950-02-23	27700	A
USGS	01554000	1950-02-24	28100	A
USGS	01554000	1950-02-25	29900	A
USGS	01554000	1950-02-26	28100	A
USGS	01554000	1950-02-27	23100	A
USGS	01554000	1950-02-28	19500	A
USGS	01554000	1950-03-01	17500	A
USGS	01554000	1950-03-02	17000	A
USGS	01554000	1950-03-03	15000	A
USGS	01554000	1950-03-04	14500	A
USGS	01554000	1950-03-05	14000	A
USGS	01554000	1950-03-06	14800	A
USGS	01554000	1950-03-07	15900	A
USGS	01554000	1950-03-08	17900	A
USGS	01554000	1950-03-09	35100	A
USGS	01554000	1950-03-10	62500	A
USGS	01554000	1950-03-11	60800	A
USGS	01554000	1950-03-12	51800	A
USGS	01554000	1950-03-13	46300	A
USGS	01554000	1950-03-14	43300	A
USGS	01554000	1950-03-15	42600	A
USGS	01554000	1950-03-16	38200	A
USGS	01554000	1950-03-17	33800	A
USGS	01554000	1950-03-18	31500	A
USGS	01554000	1950-03-19	30300	A
USGS	01554000	1950-03-20	27800	A
USGS	01554000	1950-03-21	31700	A
USGS	01554000	1950-03-22	49400	A
USGS	01554000	1950-03-23	62000	A
USGS	01554000	1950-03-24	74400	A
USGS	01554000	1950-03-25	76400	A
USGS	01554000	1950-03-26	65600	A
USGS	01554000	1950-03-27	65600	A
USGS	01554000	1950-03-28	101000	A
USGS	01554000	1950-03-29	221000	A
USGS	01554000	1950-03-30	262000	A
USGS	01554000	1950-03-31	218000	A
USGS	01554000	1950-04-01	150000	A
USGS	01554000	1950-04-02	120000	A
USGS	01554000	1950-04-03	104000	A
USGS	01554000	1950-04-04	112000	A
USGS	01554000	1950-04-05	177000	A
USGS	01554000	1950-04-06	203000	A
USGS	01554000	1950-04-07	169000	A
USGS	01554000	1950-04-08	123000	A
USGS	01554000	1950-04-09	93200	A
USGS	01554000	1950-04-10	74000	A
USGS	01554000	1950-04-11	61100	A
USGS	01554000	1950-04-12	53200	A
USGS	01554000	1950-04-13	48600	A
USGS	01554000	1950-04-14	45600	A
USGS	01554000	1950-04-15	42200	A
USGS	01554000	1950-04-16	38200	A
USGS	01554000	1950-04-17	34800	A
USGS	01554000	1950-04-18	32100	A
USGS	01554000	1950-04-19	30000	A
USGS	01554000	1950-04-20	31700	A
USGS	01554000	1950-04-21	43000	A
USGS	01554000	1950-04-22	53400	A
USGS	01554000	1950-04-23	52300	A
USGS	01554000	1950-04-24	45800	A
USGS	01554000	1950-04-25	41600	A
USGS	01554000	1950-04-26	44600	A
USGS	01554000	1950-04-27	46900	A
USGS	01554000	1950-04-28	43300	A
USGS	01554000	1950-04-29	38600	A
USGS	01554000	1950-04-30	35900	A
USGS	01554000	1950-05-01	37600	A
USGS	01554000	1950-05-02	43800	A
USGS	01554000	1950-05-03	50000	A
USGS	01554000	1950-05-04	47000	A
USGS	01554000	1950-05-05	42100	A
USGS	01554000	1950-05-06	40900	A
USGS	01554000	1950-05-07	45400	A
USGS	01554000	1950-05-08	37400	A
USGS	01554000	1950-05-09	31500	A
USGS	01554000	1950-05-10	27800	A
USGS	01554000	1950-05-11	25500	A
USGS	01554000	1950-05-12	24800	A
USGS	01554000	1950-05-13	23900	A
USGS	01554000	1950-05-14	22600	A
USGS	01554000	1950-05-15	20900	A
USGS	01554000	1950-05-16	19700	A
USGS	01554000	1950-05-17	18800	A
USGS	01554000	1950-05-18	18300	A
USGS	01554000	1950-05-19	20900	A
USGS	01554000	1950-05-20	28200	A
USGS	01554000	1950-05-21	36000	A
USGS	01554000	1950-05-22	33500	A
USGS	01554000	1950-05-23	30300	A
USGS	01554000	1950-05-24	28200	A
USGS	01554000	1950-05-25	27200	A
USGS	01554000	1950-05-26	24800	A
USGS	01554000	1950-05-27	22200	A
USGS	01554000	1950-05-28	20900	A
USGS	01554000	1950-05-29	24600	A
USGS	01554000	1950-05-30	29000	A
USGS	01554000	1950-05-31	28200	A
USGS	01554000	1950-06-01	29300	A
USGS	01554000	1950-06-02	41500	A
USGS	01554000	1950-06-03	39700	A
USGS	01554000	1950-06-04	45000	A
USGS	01554000	1950-06-05	55000	A
USGS	01554000	1950-06-06	61600	A
USGS	01554000	1950-06-07	49900	A
USGS	01554000	1950-06-08	39100	A
USGS	01554000	1950-06-09	31000	A
USGS	01554000	1950-06-10	25500	A
USGS	01554000	1950-06-11	24200	A
USGS	01554000	1950-06-12	23100	A
USGS	01554000	1950-06-13	20100	A
USGS	01554000	1950-06-14	18300	A
USGS	01554000	1950-06-15	19000	A
USGS	01554000	1950-06-16	18900	A
USGS	01554000	1950-06-17	17700	A
USGS	01554000	1950-06-18	16500	A
USGS	01554000	1950-06-19	14900	A
USGS	01554000	1950-06-20	13400	A
USGS	01554000	1950-06-21	13900	A
USGS	01554000	1950-06-22	14500	A
USGS	01554000	1950-06-23	12700	A
USGS	01554000	1950-06-24	11100	A
USGS	01554000	1950-06-25	10000	A
USGS	01554000	1950-06-26	9480	A
USGS	01554000	1950-06-27	9210	A
USGS	01554000	1950-06-28	10900	A
USGS	01554000	1950-06-29	10200	A
USGS	01554000	1950-06-30	10100	A
USGS	01554000	1950-07-01	9030	A
USGS	01554000	1950-07-02	8000	A
USGS	01554000	1950-07-03	7120	A
USGS	01554000	1950-07-04	6980	A
USGS	01554000	1950-07-05	7760	A
USGS	01554000	1950-07-06	8340	A
USGS	01554000	1950-07-07	9390	A
USGS	01554000	1950-07-08	9570	A
USGS	01554000	1950-07-09	9750	A
USGS	01554000	1950-07-10	8680	A
USGS	01554000	1950-07-11	8260	A
USGS	01554000	1950-07-12	8260	A
USGS	01554000	1950-07-13	8340	A
USGS	01554000	1950-07-14	8850	A
USGS	01554000	1950-07-15	9480	A
USGS	01554000	1950-07-16	9750	A
USGS	01554000	1950-07-17	9480	A
USGS	01554000	1950-07-18	9480	A
USGS	01554000	1950-07-19	8600	A
USGS	01554000	1950-07-20	7840	A
USGS	01554000	1950-07-21	7440	A
USGS	01554000	1950-07-22	7360	A
USGS	01554000	1950-07-23	7600	A
USGS	01554000	1950-07-24	9480	A
USGS	01554000	1950-07-25	11000	A
USGS	01554000	1950-07-26	10200	A
USGS	01554000	1950-07-27	12200	A
USGS	01554000	1950-07-28	11100	A
USGS	01554000	1950-07-29	9940	A
USGS	01554000	1950-07-30	9120	A
USGS	01554000	1950-07-31	9300	A
USGS	01554000	1950-08-01	8680	A
USGS	01554000	1950-08-02	8170	A
USGS	01554000	1950-08-03	8000	A
USGS	01554000	1950-08-04	7840	A
USGS	01554000	1950-08-05	7760	A
USGS	01554000	1950-08-06	7760	A
USGS	01554000	1950-08-07	7680	A
USGS	01554000	1950-08-08	6750	A
USGS	01554000	1950-08-09	6170	A
USGS	01554000	1950-08-10	5750	A
USGS	01554000	1950-08-11	5360	A
USGS	01554000	1950-08-12	5100	A
USGS	01554000	1950-08-13	4860	A
USGS	01554000	1950-08-14	4440	A
USGS	01554000	1950-08-15	4060	A
USGS	01554000	1950-08-16	3850	A
USGS	01554000	1950-08-17	3900	A
USGS	01554000	1950-08-18	3750	A
USGS	01554000	1950-08-19	5340	A
USGS	01554000	1950-08-20	20100	A
USGS	01554000	1950-08-21	31700	A
USGS	01554000	1950-08-22	29400	A
USGS	01554000	1950-08-23	22100	A
USGS	01554000	1950-08-24	16700	A
USGS	01554000	1950-08-25	13100	A
USGS	01554000	1950-08-26	10500	A
USGS	01554000	1950-08-27	8680	A
USGS	01554000	1950-08-28	7520	A
USGS	01554000	1950-08-29	6900	A
USGS	01554000	1950-08-30	6520	A
USGS	01554000	1950-08-31	6100	A
USGS	01554000	1950-09-01	5890	A
USGS	01554000	1950-09-02	8030	A
USGS	01554000	1950-09-03	40700	A
USGS	01554000	1950-09-04	47400	A
USGS	01554000	1950-09-05	41800	A
USGS	01554000	1950-09-06	30800	A
USGS	01554000	1950-09-07	22000	A
USGS	01554000	1950-09-08	17000	A
USGS	01554000	1950-09-09	14000	A
USGS	01554000	1950-09-10	12200	A
USGS	01554000	1950-09-11	11400	A
USGS	01554000	1950-09-12	10500	A
USGS	01554000	1950-09-13	13600	A
USGS	01554000	1950-09-14	16600	A
USGS	01554000	1950-09-15	20800	A
USGS	01554000	1950-09-16	19500	A
USGS	01554000	1950-09-17	17800	A
USGS	01554000	1950-09-18	16000	A
USGS	01554000	1950-09-19	14600	A
USGS	01554000	1950-09-20	13200	A
USGS	01554000	1950-09-21	11800	A
USGS	01554000	1950-09-22	10600	A
USGS	01554000	1950-09-23	9750	A
USGS	01554000	1950-09-24	9120	A
USGS	01554000	1950-09-25	8680	A
USGS	01554000	1950-09-26	8170	A
USGS	01554000	1950-09-27	7840	A
USGS	01554000	1950-09-28	7280	A
USGS	01554000	1950-09-29	6750	A
USGS	01554000	1950-09-30	6380	A
USGS	01554000	1950-10-01	6100	A
USGS	01554000	1950-10-02	5750	A
USGS	01554000	1950-10-03	5490	A
USGS	01554000	1950-10-04	5160	A
USGS	01554000	1950-10-05	4920	A
USGS	01554000	1950-10-06	4740	A
USGS	01554000	1950-10-07	4560	A
USGS	01554000	1950-10-08	4440	A
USGS	01554000	1950-10-09	4390	A
USGS	01554000	1950-10-10	15900	A
USGS	01554000	1950-10-11	45600	A
USGS	01554000	1950-10-12	57900	A
USGS	01554000	1950-10-13	42800	A
USGS	01554000	1950-10-14	34500	A
USGS	01554000	1950-10-15	30600	A
USGS	01554000	1950-10-16	26300	A
USGS	01554000	1950-10-17	22200	A
USGS	01554000	1950-10-18	19000	A
USGS	01554000	1950-10-19	16700	A
USGS	01554000	1950-10-20	14800	A
USGS	01554000	1950-10-21	14400	A
USGS	01554000	1950-10-22	12000	A
USGS	01554000	1950-10-23	11300	A
USGS	01554000	1950-10-24	10900	A
USGS	01554000	1950-10-25	10800	A
USGS	01554000	1950-10-26	10200	A
USGS	01554000	1950-10-27	9390	A
USGS	01554000	1950-10-28	8850	A
USGS	01554000	1950-10-29	8420	A
USGS	01554000	1950-10-30	8510	A
USGS	01554000	1950-10-31	8940	A
USGS	01554000	1950-11-01	8850	A
USGS	01554000	1950-11-02	8510	A
USGS	01554000	1950-11-03	8340	A
USGS	01554000	1950-11-04	8680	A
USGS	01554000	1950-11-05	18300	A
USGS	01554000	1950-11-06	63600	A
USGS	01554000	1950-11-07	68300	A
USGS	01554000	1950-11-08	48400	A
USGS	01554000	1950-11-09	36900	A
USGS	01554000	1950-11-10	31300	A
USGS	01554000	1950-11-11	28500	A
USGS	01554000	1950-11-12	26300	A
USGS	01554000	1950-11-13	24400	A
USGS	01554000	1950-11-14	22400	A
USGS	01554000	1950-11-15	20600	A
USGS	01554000	1950-11-16	18800	A
USGS	01554000	1950-11-17	17300	A
USGS	01554000	1950-11-18	16200	A
USGS	01554000	1950-11-19	15300	A
USGS	01554000	1950-11-20	15100	A
